# The list of all links between articles.
# Article names are URL-encoded; e.g., in Java they can be decoded using java.net.URLDecoder.decode(articleName, "UTF-8").
# FORMAT:   linkSource   linkTarget
#
# When publishing on this data set, please cite:
# (1) Robert West and Jure Leskovec:
#     Human Wayfinding in Information Networks.
#     21st International World Wide Web Conference (WWW), 2012.
# (2) Robert West, Joelle Pineau, and Doina Precup:
#     Wikispeedia: An Online Game for Inferring Semantic Distances between Concepts.
#     21st International Joint Conference on Artificial Intelligence (IJCAI), 2009.

%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Bede
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Columba
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	D%C3%A1l_Riata
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Great_Britain
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Ireland
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Isle_of_Man
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Monarchy
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Orkney
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Picts
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Scotland
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Wales
%C3%85land	20th_century
%C3%85land	Baltic_Sea
%C3%85land	Crimean_War
%C3%85land	Currency
%C3%85land	Euro
%C3%85land	European_Union
%C3%85land	Finland
%C3%85land	League_of_Nations
%C3%85land	List_of_countries_by_system_of_government
%C3%85land	Nationality
%C3%85land	Parliamentary_system
%C3%85land	Police
%C3%85land	Russia
%C3%85land	Stockholm
%C3%85land	Sweden
%C3%85land	Time_zone
%C3%85land	Tourism
%C3%85land	United_Kingdom
%C3%85land	World_War_II
%C3%89douard_Manet	Absinthe
%C3%89douard_Manet	Beer
%C3%89douard_Manet	Claude_Monet
%C3%89douard_Manet	Diego_Vel%C3%A1zquez
%C3%89douard_Manet	Edgar_Allan_Poe
%C3%89douard_Manet	France
%C3%89douard_Manet	Francisco_Goya
%C3%89douard_Manet	Germany
%C3%89douard_Manet	Impressionism
%C3%89douard_Manet	Italy
%C3%89douard_Manet	Landscape
%C3%89douard_Manet	Netherlands
%C3%89douard_Manet	Painting
%C3%89douard_Manet	Paris
%C3%89douard_Manet	Photography
%C3%89douard_Manet	Raphael
%C3%89douard_Manet	Renaissance
%C3%89douard_Manet	Sweden
%C3%89douard_Manet	United_States_dollar
%C3%89douard_Manet	Washington%2C_D.C.
%C3%89ire	Canada
%C3%89ire	English_language
%C3%89ire	George_VI_of_the_United_Kingdom
%C3%89ire	Ireland
%C3%89ire	Northern_Ireland
%C3%89ire	Ottawa
%C3%89ire	Republic_of_Ireland
%C3%89ire	United_Kingdom
%C3%93engus_I_of_the_Picts	D%C3%A1l_Riata
%C3%93engus_I_of_the_Picts	Durham
%C3%93engus_I_of_the_Picts	England
%C3%93engus_I_of_the_Picts	Great_Britain
%C3%93engus_I_of_the_Picts	Ireland
%C3%93engus_I_of_the_Picts	Lion
%C3%93engus_I_of_the_Picts	Mercia
%C3%93engus_I_of_the_Picts	Scotland
%C3%93engus_I_of_the_Picts	Viking
%C3%93engus_I_of_the_Picts	York
%E2%82%AC2_commemorative_coins	Athens
%E2%82%AC2_commemorative_coins	Atlantic_Ocean
%E2%82%AC2_commemorative_coins	Austria
%E2%82%AC2_commemorative_coins	Belgium
%E2%82%AC2_commemorative_coins	Berlin
%E2%82%AC2_commemorative_coins	Brussels
%E2%82%AC2_commemorative_coins	Cathedral_of_Magdeburg
%E2%82%AC2_commemorative_coins	Cereal
%E2%82%AC2_commemorative_coins	Christopher_Columbus
%E2%82%AC2_commemorative_coins	Cologne
%E2%82%AC2_commemorative_coins	Comet
%E2%82%AC2_commemorative_coins	Dresden
%E2%82%AC2_commemorative_coins	European_Union
%E2%82%AC2_commemorative_coins	Finland
%E2%82%AC2_commemorative_coins	France
%E2%82%AC2_commemorative_coins	Galileo_Galilei
%E2%82%AC2_commemorative_coins	Germany
%E2%82%AC2_commemorative_coins	Greece
%E2%82%AC2_commemorative_coins	Hamburg
%E2%82%AC2_commemorative_coins	Harold_Macmillan
%E2%82%AC2_commemorative_coins	Heraldry
%E2%82%AC2_commemorative_coins	History
%E2%82%AC2_commemorative_coins	Ireland
%E2%82%AC2_commemorative_coins	Italy
%E2%82%AC2_commemorative_coins	Luxembourg
%E2%82%AC2_commemorative_coins	Maize
%E2%82%AC2_commemorative_coins	Miguel_de_Cervantes
%E2%82%AC2_commemorative_coins	Monaco
%E2%82%AC2_commemorative_coins	Munich
%E2%82%AC2_commemorative_coins	Netherlands
%E2%82%AC2_commemorative_coins	Numismatics
%E2%82%AC2_commemorative_coins	Nutrition
%E2%82%AC2_commemorative_coins	Pope_John_Paul_II
%E2%82%AC2_commemorative_coins	Portugal
%E2%82%AC2_commemorative_coins	Rice
%E2%82%AC2_commemorative_coins	San_Marino
%E2%82%AC2_commemorative_coins	Sanssouci
%E2%82%AC2_commemorative_coins	Soviet_Union
%E2%82%AC2_commemorative_coins	Spain
%E2%82%AC2_commemorative_coins	Suffrage
%E2%82%AC2_commemorative_coins	Turin
%E2%82%AC2_commemorative_coins	United_Kingdom
%E2%82%AC2_commemorative_coins	United_Nations
%E2%82%AC2_commemorative_coins	United_States
%E2%82%AC2_commemorative_coins	Vatican_City
%E2%82%AC2_commemorative_coins	Wheat
%E2%82%AC2_commemorative_coins	Zeus
United_States	Bah%C3%A1%27%C3%AD_Faith
United_States	Baker_Island
United_States	Bald_Eagle
United_States	Baltimore%2C_Maryland
United_States	Barbados
United_States	Baseball
United_States	Basketball
United_States	Battle_of_Gettysburg
United_States	Belize
United_States	Benin
United_States	Bermuda
United_States	Boston%2C_Massachusetts
United_States	Brazil
United_States	British_Virgin_Islands
United_States	Broadcasting
United_States	Brunei
United_States	Buddhism
United_States	C%C3%B4te_d%27Ivoire
United_States	California
United_States	Cambodia
United_States	Cameroon
United_States	Canada
United_States	Cape_Verde
United_States	Capitalism
United_States	Caribbean_Sea
United_States	Cayman_Islands
United_States	Chicago
United_States	China
United_States	Chinese_language
United_States	Christopher_Columbus
United_States	Cinema_of_the_United_States
United_States	Coal
United_States	Cold_War
United_States	Colombia
United_States	Communism
United_States	Computer
United_States	Corporation
United_States	Costa_Rica
United_States	Country
United_States	Crime
United_States	Cuba
United_States	Currency
United_States	Dallas%2C_Texas
United_States	Denmark
United_States	Denver%2C_Colorado
United_States	Desert
United_States	Detroit%2C_Michigan
United_States	Dominica
United_States	Dominican_Republic
United_States	Ecuador
United_States	Education
United_States	Education_in_the_United_States
United_States	El_Salvador
United_States	Electronics
United_States	Elvis_Presley
United_States	Equatorial_Guinea
United_States	Erie_Canal
United_States	Ethnic_group
United_States	Europe
United_States	Federal_Bureau_of_Investigation
United_States	Federated_States_of_Micronesia
United_States	Film
United_States	Finance
United_States	Fine_art
United_States	Florida
United_States	Football_%28soccer%29
United_States	France
United_States	French_Guiana
United_States	French_language
United_States	Gabon
United_States	George_W._Bush
United_States	George_Washington
United_States	German_language
United_States	Germany
United_States	Ghana
United_States	Gibraltar
United_States	Grand_Canyon
United_States	Great_Lakes
United_States	Greece
United_States	Greenland
United_States	Grenada
United_States	Guadeloupe
United_States	Guam
United_States	Guatemala
United_States	Guernsey
United_States	Guinea
United_States	Guinea-Bissau
United_States	Gulf_of_Mexico
United_States	Guyana
United_States	Haiti
United_States	Hinduism
United_States	Hip_hop_music
United_States	History_of_slavery
United_States	Holy_Roman_Empire
United_States	Honduras
United_States	Hong_Kong
United_States	Household_income_in_the_United_States
United_States	Houston%2C_Texas
United_States	Howland_Island
United_States	Ice_hockey
United_States	Iceland
United_States	India
United_States	Indonesia
United_States	International_Red_Cross_and_Red_Crescent_Movement
United_States	Internet
United_States	Interpol
United_States	Iran
United_States	Iraq
United_States	Irish_people
United_States	Islam
United_States	Isle_of_Man
United_States	Italy
United_States	Jamaica
United_States	Japan
United_States	Jarvis_Island
United_States	Jazz
United_States	Jersey
United_States	John_F._Kennedy
United_States	Johnston_Atoll
United_States	Judaism
United_States	Kingman_Reef
United_States	Kiribati
United_States	Las_Vegas%2C_Nevada
United_States	Latin
United_States	Latin_America
United_States	Liberal_democracy
United_States	Liberia
United_States	List_of_areas_in_the_National_Park_System_of_the_United_States
United_States	List_of_countries
United_States	List_of_countries_by_system_of_government
United_States	List_of_rivers_by_length
United_States	List_of_sovereign_states
United_States	Los_Angeles%2C_California
United_States	Macau
United_States	Maize
United_States	Malaysia
United_States	Manifest_Destiny
United_States	Marshall_Islands
United_States	Martin_Luther_King%2C_Jr.
United_States	Martinique
United_States	Mauritania
United_States	Medicine
United_States	Mexico
United_States	Miami%2C_Florida
United_States	Middle_East
United_States	Midway_Atoll
United_States	Mining
United_States	Minneapolis%2C_Minnesota
United_States	Minnesota
United_States	Mississippi_River
United_States	Missouri_River
United_States	Montserrat
United_States	Moon
United_States	Morocco
United_States	Multiculturalism
United_States	Music_of_the_United_States
United_States	NATO
United_States	Natural_gas
United_States	Navassa_Island
United_States	Neil_Armstrong
United_States	Netherlands
United_States	Netherlands_Antilles
United_States	New_York_City
United_States	Nicaragua
United_States	Nigeria
United_States	North_Africa
United_States	North_America
United_States	North_Korea
United_States	Northern_Mariana_Islands
United_States	Nuclear_power
United_States	Nuclear_weapon
United_States	Oceania
United_States	Olympic_Games
United_States	Oregon
United_States	Pacific_Ocean
United_States	Palau
United_States	Palmyra_Atoll
United_States	Panama
United_States	Peace
United_States	People%27s_Republic_of_China
United_States	Peru
United_States	Petroleum
United_States	Philadelphia
United_States	Philippines
United_States	Plymouth
United_States	Poetry_of_the_United_States
United_States	Poland
United_States	Portugal
United_States	Potato
United_States	President_of_the_United_States
United_States	Property
United_States	Publishing
United_States	Puerto_Rico
United_States	Qatar
United_States	Religious_Society_of_Friends
United_States	Republic_of_China
United_States	Republic_of_Ireland
United_States	Republic_of_the_Congo
United_States	Rhode_Island
United_States	Rhythm_and_blues
United_States	Rice
United_States	Rocky_Mountains
United_States	Russia
United_States	S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe
United_States	Saint-Pierre_and_Miquelon
United_States	Saint_Kitts_and_Nevis
United_States	Saint_Lucia
United_States	Saint_Vincent_and_the_Grenadines
United_States	San_Francisco%2C_California
United_States	Seattle%2C_Washington
United_States	Senegal
United_States	September_11%2C_2001_attacks
United_States	Sequoia
United_States	Sierra_Leone
United_States	Sikhism
United_States	Singapore
United_States	Slovakia
United_States	South_Korea
United_States	Southern_United_States
United_States	Soviet_Union
United_States	Space_Shuttle_Columbia
United_States	Spain
United_States	Spanish_language
United_States	Sport
United_States	Steel
United_States	Sudan
United_States	Supreme_Court_of_the_United_States
United_States	Suriname
United_States	Sweden
United_States	Tanzania
United_States	Television
United_States	Tennis
United_States	Terrorism
United_States	Thailand
United_States	The_Bahamas
United_States	The_Gambia
United_States	Thomas_Jefferson
United_States	Time_zone
United_States	Togo
United_States	Tourism
United_States	Treaty_of_Versailles
United_States	Trinidad_and_Tobago
United_States	Turkey_%28bird%29
United_States	Turks_and_Caicos_Islands
United_States	U.S._state
United_States	United_Kingdom
United_States	United_Nations
United_States	United_States_Bill_of_Rights
United_States	United_States_Congress
United_States	United_States_Constitution
United_States	United_States_Declaration_of_Independence
United_States	United_States_House_of_Representatives
United_States	United_States_Senate
United_States	United_States_Virgin_Islands
United_States	United_States_dollar
United_States	Venezuela
United_States	Vietnam
United_States	Vietnam_War
United_States	Volcano
United_States	Wake_Island
United_States	Wall_Street
United_States	Walt_Whitman
United_States	War
United_States	Washington%2C_D.C.
United_States	West_Virginia
United_States	Western_Sahara
United_States	Wheat
United_States	World_Health_Organization
United_States	World_Heritage_Site
United_States	World_Trade_Organization
United_States	World_War_I
United_States	World_War_II
United_States	Yellowstone_National_Park
United_States_Bill_of_Rights	Age_of_Enlightenment
United_States_Bill_of_Rights	Alexander_Hamilton
United_States_Bill_of_Rights	Civil_society
United_States_Bill_of_Rights	England
United_States_Bill_of_Rights	Fourteenth_Amendment_to_the_United_States_Constitution
United_States_Bill_of_Rights	George_W._Bush
United_States_Bill_of_Rights	Harry_S._Truman
United_States_Bill_of_Rights	John_Adams
United_States_Bill_of_Rights	John_Locke
United_States_Bill_of_Rights	John_of_England
United_States_Bill_of_Rights	Latin
United_States_Bill_of_Rights	Magna_Carta
United_States_Bill_of_Rights	New_York_City
United_States_Bill_of_Rights	Philosophy
United_States_Bill_of_Rights	President_of_the_United_States
United_States_Bill_of_Rights	Thomas_Jefferson
United_States_Bill_of_Rights	United_States
United_States_Bill_of_Rights	United_States_Congress
United_States_Bill_of_Rights	United_States_Constitution
United_States_Bill_of_Rights	United_States_Declaration_of_Independence
United_States_Congress	20th_century
United_States_Congress	Abraham_Lincoln
United_States_Congress	Alexander_Hamilton
United_States_Congress	American_Civil_War
United_States_Congress	American_Samoa
United_States_Congress	Andrew_Jackson
United_States_Congress	Andrew_Johnson
United_States_Congress	Bangladesh
United_States_Congress	Bill_Clinton
United_States_Congress	Cape_Verde
United_States_Congress	Corporation
United_States_Congress	Crime
United_States_Congress	Fourteenth_Amendment_to_the_United_States_Constitution
United_States_Congress	Franklin_D._Roosevelt
United_States_Congress	George_W._Bush
United_States_Congress	George_Washington
United_States_Congress	Grover_Cleveland
United_States_Congress	Guam
United_States_Congress	Invasion
United_States_Congress	James_K._Polk
United_States_Congress	Law
United_States_Congress	Library_of_Congress
United_States_Congress	Mass_media
United_States_Congress	Northern_Mariana_Islands
United_States_Congress	Parliamentary_system
United_States_Congress	President_of_the_United_States
United_States_Congress	Puerto_Rico
United_States_Congress	Richard_Nixon
United_States_Congress	Ronald_Reagan
United_States_Congress	Speaker_of_the_United_States_House_of_Representatives
United_States_Congress	Suffrage
United_States_Congress	Theodore_Roosevelt
United_States_Congress	Thomas_Jefferson
United_States_Congress	Trade_union
United_States_Congress	U.S._state
United_States_Congress	United_Kingdom
United_States_Congress	United_States_Bill_of_Rights
United_States_Congress	United_States_Constitution
United_States_Congress	United_States_House_of_Representatives
United_States_Congress	United_States_Senate
United_States_Congress	United_States_Virgin_Islands
United_States_Congress	Washington%2C_D.C.
United_States_Congress	Woodrow_Wilson
United_States_Constitution	American_Civil_War
United_States_Constitution	Benjamin_Franklin
United_States_Constitution	Crime
United_States_Constitution	England
United_States_Constitution	Fourteenth_Amendment_to_the_United_States_Constitution
United_States_Constitution	Government
United_States_Constitution	John_Locke
United_States_Constitution	Law
United_States_Constitution	Magna_Carta
United_States_Constitution	President_of_the_United_States
United_States_Constitution	Property
United_States_Constitution	Radio
United_States_Constitution	Rhode_Island
United_States_Constitution	San_Marino
United_States_Constitution	Slavery
United_States_Constitution	Supreme_Court_of_the_United_States
United_States_Constitution	Television
United_States_Constitution	Thomas_Jefferson
United_States_Constitution	U.S._state
United_States_Constitution	United_States
United_States_Constitution	United_States_Bill_of_Rights
United_States_Constitution	United_States_House_of_Representatives
United_States_Constitution	United_States_Senate
United_States_Constitution	United_States_dollar
United_States_Constitution	Washington%2C_D.C.
United_States_Declaration_of_Independence	Abraham_Lincoln
United_States_Declaration_of_Independence	Age_of_Enlightenment
United_States_Declaration_of_Independence	American_Revolutionary_War
United_States_Declaration_of_Independence	Benjamin_Franklin
United_States_Declaration_of_Independence	Despotism
United_States_Declaration_of_Independence	French_Revolution
United_States_Declaration_of_Independence	George_III_of_the_United_Kingdom
United_States_Declaration_of_Independence	George_Washington
United_States_Declaration_of_Independence	Gettysburg_Address
United_States_Declaration_of_Independence	Ho_Chi_Minh
United_States_Declaration_of_Independence	International_law
United_States_Declaration_of_Independence	John_Adams
United_States_Declaration_of_Independence	John_Locke
United_States_Declaration_of_Independence	Martin_Luther_King%2C_Jr.
United_States_Declaration_of_Independence	Propaganda
United_States_Declaration_of_Independence	Rhode_Island
United_States_Declaration_of_Independence	Thomas_Jefferson
United_States_Declaration_of_Independence	United_States
United_States_Declaration_of_Independence	United_States_Constitution
United_States_Declaration_of_Independence	Vietnam
United_States_House_of_Representatives	American_Civil_War
United_States_House_of_Representatives	American_Samoa
United_States_House_of_Representatives	Andrew_Jackson
United_States_House_of_Representatives	Andrew_Johnson
United_States_House_of_Representatives	Bill_Clinton
United_States_House_of_Representatives	British_House_of_Commons
United_States_House_of_Representatives	California
United_States_House_of_Representatives	Democracy
United_States_House_of_Representatives	Fourteenth_Amendment_to_the_United_States_Constitution
United_States_House_of_Representatives	Franklin_D._Roosevelt
United_States_House_of_Representatives	Guam
United_States_House_of_Representatives	Library_of_Congress
United_States_House_of_Representatives	Northern_Mariana_Islands
United_States_House_of_Representatives	Parliament_of_the_United_Kingdom
United_States_House_of_Representatives	President_of_the_United_States
United_States_House_of_Representatives	Puerto_Rico
United_States_House_of_Representatives	Rhode_Island
United_States_House_of_Representatives	Richard_Nixon
United_States_House_of_Representatives	Speaker_of_the_United_States_House_of_Representatives
United_States_House_of_Representatives	Thomas_Jefferson
United_States_House_of_Representatives	U.S._state
United_States_House_of_Representatives	United_States_Congress
United_States_House_of_Representatives	United_States_Constitution
United_States_House_of_Representatives	United_States_Senate
United_States_House_of_Representatives	United_States_dollar
United_States_House_of_Representatives	Washington%2C_D.C.
United_States_House_of_Representatives	Woodrow_Wilson
United_States_Numbered_Highways	Atlanta%2C_Georgia
United_States_Numbered_Highways	California
United_States_Numbered_Highways	Canada
United_States_Numbered_Highways	Chicago
United_States_Numbered_Highways	Great_Lakes
United_States_Numbered_Highways	Mexico
United_States_Numbered_Highways	Oregon
United_States_Numbered_Highways	U.S._Route_66
United_States_Numbered_Highways	United_States
United_States_Numbered_Highways	Yellowstone_National_Park
United_States_Senate	American_Civil_War
United_States_Senate	Andrew_Johnson
United_States_Senate	Bill_Clinton
United_States_Senate	British_House_of_Commons
United_States_Senate	Latin
United_States_Senate	Library_of_Congress
United_States_Senate	Parliament_of_the_United_Kingdom
United_States_Senate	President_of_the_United_States
United_States_Senate	Suffrage
United_States_Senate	U.S._state
United_States_Senate	United_States_Congress
United_States_Senate	United_States_Constitution
United_States_Senate	United_States_House_of_Representatives
United_States_Senate	Washington%2C_D.C.
United_States_Senate	West_Virginia
United_States_Senate	Woodrow_Wilson
United_States_Virgin_Islands	Atlantic_Ocean
United_States_Virgin_Islands	Capital
United_States_Virgin_Islands	Caribbean_Sea
United_States_Virgin_Islands	Christopher_Columbus
United_States_Virgin_Islands	Citizenship
United_States_Virgin_Islands	Currency
United_States_Virgin_Islands	Denmark
United_States_Virgin_Islands	Earthquake
United_States_Virgin_Islands	Economics
United_States_Virgin_Islands	English_language
United_States_Virgin_Islands	Europe
United_States_Virgin_Islands	France
United_States_Virgin_Islands	George_W._Bush
United_States_Virgin_Islands	Germany
United_States_Virgin_Islands	Hurricane_Georges
United_States_Virgin_Islands	Hurricane_Lenny
United_States_Virgin_Islands	Netherlands
United_States_Virgin_Islands	Oil_refinery
United_States_Virgin_Islands	Petroleum
United_States_Virgin_Islands	Puerto_Rico
United_States_Virgin_Islands	Slavery
United_States_Virgin_Islands	Spain
United_States_Virgin_Islands	Sugarcane
United_States_Virgin_Islands	Time_zone
United_States_Virgin_Islands	Tourism
United_States_Virgin_Islands	Tropical_cyclone
United_States_Virgin_Islands	Tsunami
United_States_Virgin_Islands	United_States
United_States_Virgin_Islands	Washington%2C_D.C.
United_States_Virgin_Islands	World_War_I
United_States_dollar	Abraham_Lincoln
United_States_dollar	Airbus
United_States_dollar	Alexander_Hamilton
United_States_dollar	American_Civil_War
United_States_dollar	American_Revolutionary_War
United_States_dollar	Andrew_Jackson
United_States_dollar	Argentina
United_States_dollar	Banknote
United_States_dollar	Benjamin_Franklin
United_States_dollar	British_Virgin_Islands
United_States_dollar	Currency
United_States_dollar	Demand_Note
United_States_dollar	East_Timor
United_States_dollar	Ecuador
United_States_dollar	El_Salvador
United_States_dollar	Euro
United_States_dollar	European_Union
United_States_dollar	Federated_States_of_Micronesia
United_States_dollar	Franklin_D._Roosevelt
United_States_dollar	George_Washington
United_States_dollar	Gold
United_States_dollar	Gold_standard
United_States_dollar	Grover_Cleveland
United_States_dollar	Kuwait
United_States_dollar	Macau
United_States_dollar	Malaysia
United_States_dollar	Marshall_Islands
United_States_dollar	Palau
United_States_dollar	Panama
United_States_dollar	Panama_Canal
United_States_dollar	People%27s_Republic_of_China
United_States_dollar	Petroleum
United_States_dollar	Platinum
United_States_dollar	Renminbi
United_States_dollar	Rhode_Island
United_States_dollar	Richard_Nixon
United_States_dollar	Saudi_Arabia
United_States_dollar	Silver
United_States_dollar	Thomas_Jefferson
United_States_dollar	Turks_and_Caicos_Islands
United_States_dollar	Ulysses_S._Grant
United_States_dollar	United_States
United_for_Peace_and_Justice	Criticism_of_the_War_on_Terrorism
United_for_Peace_and_Justice	Democracy
United_for_Peace_and_Justice	George_W._Bush
United_for_Peace_and_Justice	International_law
United_for_Peace_and_Justice	Iraq
United_for_Peace_and_Justice	Israel
United_for_Peace_and_Justice	New_York_City
United_for_Peace_and_Justice	Nigeria
United_for_Peace_and_Justice	Nuclear_weapon
United_for_Peace_and_Justice	Palestinian_territories
United_for_Peace_and_Justice	September_11%2C_2001_attacks
United_for_Peace_and_Justice	Terrorism
United_for_Peace_and_Justice	United_States
United_for_Peace_and_Justice	Washington%2C_D.C.
Universe	Albert_Einstein
Universe	Big_Bang
Universe	Black_hole
Universe	Cosmic_inflation
Universe	Cosmic_microwave_background_radiation
Universe	Earth
Universe	Euclidean_geometry
Universe	Galaxy
Universe	German_language
Universe	History
Universe	Hubble%27s_law
Universe	Margin_of_error
Universe	Metric_expansion_of_space
Universe	Neutron
Universe	Proton
Universe	Quark
Universe	Redshift
Universe	Speed_of_light
Universe	Sphere
Universe	String_theory
University	10th_century
University	Age_of_Enlightenment
University	Ancient_Rome
University	Arithmetic
University	Astronomy
University	Australia
University	Bologna
University	Cairo
University	China
University	Confucianism
University	Egypt
University	England
University	Geometry
University	Greece
University	Human_rights
University	India
University	International_law
University	Istanbul
University	Italy
University	Joseph_Stalin
University	Karl_Marx
University	Latin
University	Library
University	List_of_universities_in_the_United_Kingdom
University	Logic
University	Music
University	Paris
University	Religion
University	Roman_Catholic_Church
University	Soviet_Union
University	Turkey
University	Vladimir_Lenin
University_of_Bristol	Anglican_Communion
University_of_Bristol	Bristol
University_of_Bristol	Drama
University_of_Bristol	Edward_VII_of_the_United_Kingdom
University_of_Bristol	Elizabeth_II_of_the_United_Kingdom
University_of_Bristol	Engineering
University_of_Bristol	England
University_of_Bristol	Ernest_Rutherford
University_of_Bristol	European_Parliament
University_of_Bristol	Finance
University_of_Bristol	Geography
University_of_Bristol	Geology
University_of_Bristol	Latin
University_of_Bristol	Law
University_of_Bristol	Medicine
University_of_Bristol	Music
University_of_Bristol	Paul_Dirac
University_of_Bristol	Physics
University_of_Bristol	Privy_Council_of_the_United_Kingdom
University_of_Bristol	Society_of_Merchant_Venturers
University_of_Bristol	United_Kingdom
University_of_Bristol	University
University_of_Bristol	University_of_Bristol
University_of_Bristol	University_of_Cambridge
University_of_Bristol	Winston_Churchill
University_of_Bristol	World_War_II
University_of_Cambridge	Abbey
University_of_Cambridge	Alan_Turing
University_of_Cambridge	Architecture
University_of_Cambridge	Bertrand_Russell
University_of_Cambridge	Bible
University_of_Cambridge	British_House_of_Commons
University_of_Cambridge	Budapest
University_of_Cambridge	C._S._Lewis
University_of_Cambridge	Cambridge
University_of_Cambridge	Charles_Babbage
University_of_Cambridge	Charles_Darwin
University_of_Cambridge	Chess
University_of_Cambridge	Civilization_%28computer_game%29
University_of_Cambridge	Cricket
University_of_Cambridge	Douglas_Adams
University_of_Cambridge	Engineering
University_of_Cambridge	England
University_of_Cambridge	English_language
University_of_Cambridge	Ernest_Rutherford
University_of_Cambridge	Francis_Crick
University_of_Cambridge	Henry_VIII_of_England
University_of_Cambridge	Humanities
University_of_Cambridge	Isaac_Newton
University_of_Cambridge	J._J._Thomson
University_of_Cambridge	James_Clerk_Maxwell
University_of_Cambridge	James_D._Watson
University_of_Cambridge	John_Maynard_Keynes
University_of_Cambridge	John_Milton
University_of_Cambridge	Latin
University_of_Cambridge	Ludwig_Wittgenstein
University_of_Cambridge	Mathematics
University_of_Cambridge	Medicine
University_of_Cambridge	Oliver_Cromwell
University_of_Cambridge	Oxford
University_of_Cambridge	Paul_Dirac
University_of_Cambridge	Pedagogy
University_of_Cambridge	Samuel_Taylor_Coleridge
University_of_Cambridge	Science
University_of_Cambridge	Stephen_Hawking
University_of_Cambridge	Technology
University_of_Cambridge	Trinity_College%2C_Cambridge
University_of_Cambridge	United_Kingdom
University_of_Cambridge	United_States
University_of_Cambridge	William_Harvey
University_of_Cambridge	William_Thomson%2C_1st_Baron_Kelvin
University_of_Cambridge	William_Wilberforce
University_of_Chicago	Alfred_Hitchcock
University_of_Chicago	American_Civil_War
University_of_Chicago	Barack_Obama
University_of_Chicago	Bertrand_Russell
University_of_Chicago	Calvin_and_Hobbes
University_of_Chicago	Carl_Sagan
University_of_Chicago	Chicago
University_of_Chicago	Economics
University_of_Chicago	Egypt
University_of_Chicago	Frank_Lloyd_Wright
University_of_Chicago	Henry_Moore
University_of_Chicago	Hip_hop_music
University_of_Chicago	Iran
University_of_Chicago	Iraq
University_of_Chicago	Israel
University_of_Chicago	Jake_Gyllenhaal
University_of_Chicago	Latin
University_of_Chicago	London
University_of_Chicago	Paris
University_of_Chicago	Plutonium
University_of_Chicago	Princeton_University
University_of_Chicago	Singapore
University_of_Chicago	Sociology
University_of_Chicago	Syria
University_of_Chicago	T._S._Eliot
University_of_Chicago	Thomas_Jefferson
University_of_Chicago	Turkey
University_of_Chicago	U2
University_of_Chicago	United_States
University_of_Chicago	University_of_Cambridge
University_of_Chicago	Vietnam_War
University_of_Chicago	World_War_II
University_of_Texas_at_Austin	AT%26T
University_of_Texas_at_Austin	American_Civil_War
University_of_Texas_at_Austin	Dallas%2C_Texas
University_of_Texas_at_Austin	India
University_of_Texas_at_Austin	Latin
University_of_Texas_at_Austin	Mexico
University_of_Texas_at_Austin	People%27s_Republic_of_China
University_of_Texas_at_Austin	Petroleum
University_of_Texas_at_Austin	Taiwan
University_of_Texas_at_Austin	United_States
University_of_Texas_at_Austin	World_War_II
Unix	AT%26T
Unix	Dennis_Ritchie
Unix	Fedora_Core
Unix	Internet
Unix	Latin
Unix	Linux
Unix	Microsoft
Unix	Microsoft_Windows
Unix	OpenBSD
Unix	Open_source
Unix	Richard_Stallman
Unix	TeX
Unix	Ubuntu_%28Linux_distribution%29
Unix	X_Window_System
Ununbium	Chemical_element
Ununbium	Color
Ununbium	Electron
Ununbium	Germany
Ununbium	Lead
Ununbium	List_of_elements_by_name
Ununbium	Mercury_%28element%29
Ununbium	Periodic_table
Ununbium	Phase_%28matter%29
Ununbium	Radon
Ununbium	Roentgenium
Ununbium	Russia
Ununbium	Ununtrium
Ununbium	Zinc
Ununhexium	Calcium
Ununhexium	Color
Ununhexium	Curium
Ununhexium	Electron
Ununhexium	List_of_elements_by_name
Ununhexium	Periodic_table
Ununhexium	Phase_%28matter%29
Ununhexium	Polonium
Ununhexium	Radon
Ununhexium	Russia
Ununhexium	Ununoctium
Ununhexium	Ununpentium
Ununhexium	Ununquadium
Ununoctium	Calcium
Ununoctium	Californium
Ununoctium	Color
Ununoctium	Electron
Ununoctium	Gas
Ununoctium	List_of_elements_by_name
Ununoctium	Phase_%28matter%29
Ununoctium	Radon
Ununoctium	Russia
Ununoctium	Ununbium
Ununoctium	Ununhexium
Ununoctium	Ununquadium
Ununoctium	Uranium
Ununoctium	Xenon
Ununpentium	Americium
Ununpentium	Atom
Ununpentium	Bismuth
Ununpentium	Calcium
Ununpentium	Color
Ununpentium	Electron
Ununpentium	List_of_elements_by_name
